"Year","Month","State","Illnesses","setting_new","Etiology_new"
2015,2,"Colorado",4,"private residence","Other"
2015,4,"Texas",35,"other","Norovirus"
2015,4,"Michigan",5,"restaurant","Norovirus"
2015,4,"South Carolina",2,"restaurant","Other"
2015,8,"Maryland",3,"restaurant","Other"
2015,7,"Michigan",32,"other","Other"
2015,3,"Colorado",2,"restaurant","Norovirus"
2015,7,"Florida",12,"restaurant","Norovirus"
2015,3,"Alabama",4,"restaurant","Campylobacter"
2015,7,"New York",2,"restaurant","Campylobacter"
2015,8,"Florida",6,"restaurant","Other"
2015,8,"Minnesota",9,"restaurant","Salmonella"
2015,3,"Utah",40,"prison","Other"
2015,4,"Utah",4,"other","Salmonella"
2015,5,"Utah",2,"restaurant","Other"
2015,7,"Minnesota",3,"private residence","Campylobacter"
2015,7,"Minnesota",2,"private residence","Campylobacter"
2015,8,"Kansas",14,"private residence","Campylobacter"
2015,7,"Connecticut",3,"other","Salmonella"
2015,8,"Tennessee",8,"other","Norovirus"
2015,6,"New York",2,"private residence","Escherichia"
2015,8,"Ohio",2,"restaurant","Other"
2015,8,"Ohio",3,"restaurant","Other"
2015,8,"Minnesota",2,"restaurant","Other"
2015,6,"Tennessee",3,"restaurant","Salmonella"
2015,8,"Virginia",7,"restaurant","Salmonella"
2015,3,"California",25,"private residence","Norovirus"
2015,4,"California",23,"caterer","Norovirus"
2015,4,"California",9,"restaurant","Norovirus"
2015,1,"California",3,"restaurant","Norovirus"
2015,3,"California",23,"restaurant","Salmonella"
2014,1,"California",4,"restaurant","Salmonella"
2015,5,"South Carolina",5,"restaurant","Other"
2015,8,"Florida",27,"caterer","Norovirus"
2015,7,"Georgia",2,"private residence","Salmonella"
2015,6,"South Carolina",4,"restaurant","Other"
2015,8,"Illinois",46,"caterer","Salmonella"
2015,3,"Multistate",25,"other","Salmonella"
2015,8,"Nevada",4,"other","Salmonella"
2015,8,"Florida",2,"private residence","Other"
2015,9,"Ohio",10,"office","Campylobacter"
2015,8,"Maryland",2,"restaurant","Campylobacter"
2015,9,"Illinois",7,"caterer","Other"
2015,8,"Wyoming",6,"private residence","Campylobacter"
2015,8,"Florida",3,"private residence","Other"
2015,9,"Florida",2,"private residence","Other"
2015,9,"Florida",2,"restaurant","Other"
2015,6,"Michigan",6,"other","Campylobacter"
2015,9,"Minnesota",8,"restaurant","Other"
2015,9,"Minnesota",20,"caterer","Other"
2015,8,"South Carolina",45,"other","Other"
2015,9,"Minnesota",5,"restaurant","Norovirus"
2015,9,"Ohio",23,"other","Other"
2015,5,"California",5,"restaurant","Norovirus"
2015,4,"California",28,"caterer","Norovirus"
2015,7,"California",3,"restaurant","Norovirus"
2015,8,"California",4,"restaurant","Norovirus"
2015,9,"Illinois",22,"caterer","Other"
2015,6,"California",19,"private residence","Norovirus"
2015,4,"California",2,"caterer","Norovirus"
2015,7,"Hawaii",3,"grocery","Salmonella"
2015,8,"Hawaii",3,"restaurant","Salmonella"
2015,6,"South Carolina",7,"restaurant","Salmonella"
2015,9,"Massachusetts",12,"restaurant","Salmonella"
2015,9,"Florida",7,"other","Other"
2015,9,"Minnesota",4,"restaurant","Norovirus"
2015,8,"Connecticut",3,"restaurant","Salmonella"
2015,9,"Illinois",9,"restaurant","Norovirus"
2015,9,"Michigan",30,"restaurant","Norovirus"
2015,4,"North Carolina",10,"caterer","Salmonella"
2015,9,"Florida",6,"private residence","Other"
2015,9,"Florida",5,"private residence","Other"
2015,8,"North Carolina",18,"restaurant","Norovirus"
2015,9,"Ohio",3,"restaurant","Other"
2015,5,"Alabama",8,"restaurant","Salmonella"
2014,12,"Washington",16,"caterer","Norovirus"
2015,10,"Minnesota",9,"restaurant","Norovirus"
2015,3,"Washington",5,"private residence","Other"
2015,9,"Hawaii",10,"restaurant","Norovirus"
2015,3,"Washington",4,"restaurant","Norovirus"
2015,4,"Washington",3,"restaurant","Norovirus"
2015,8,"Utah",2,"restaurant","Salmonella"
2015,7,"Colorado",14,"private residence","Salmonella"
2015,9,"Minnesota",7,"restaurant","Escherichia"
2015,9,"Kansas",2,"grocery","Salmonella"
2015,9,"Illinois",7,"grocery","Salmonella"
2015,8,"Texas",10,"restaurant","Salmonella"
2015,10,"Illinois",17,"grocery","Salmonella"
2015,9,"Maryland",4,"private residence","Other"
2015,10,"Ohio",13,"restaurant","Other"
2015,10,"Texas",5,"private residence","Salmonella"
2015,9,"Nevada",8,"restaurant","Norovirus"
2015,7,"Texas",19,"restaurant","Other"
2015,7,"South Carolina",16,"other","Other"
2015,10,"Minnesota",30,"restaurant","Escherichia"
2015,9,"Florida",3,"private residence","Other"
2011,6,"Michigan",16,"private residence","Escherichia"
2015,8,"Rhode Island",20,"private residence","Salmonella"
2015,8,"Florida",3,"other","Other"
2015,3,"Washington",13,"other","Norovirus"
2015,5,"Washington",29,"other","Norovirus"
2015,1,"Washington",2,"restaurant","Other"
2015,8,"Florida",3,"private residence","Other"
2015,10,"Illinois",6,"restaurant","Norovirus"
2015,10,"Oregon",21,"caterer","Salmonella"
2015,10,"Virginia",10,"restaurant","Salmonella"
2015,10,"Minnesota",26,"restaurant","Norovirus"
2015,9,"Wisconsin",10,"other","Salmonella"
2015,10,"Ohio",2,"restaurant","Norovirus"
2015,10,"Illinois",6,"restaurant","Other"
2015,10,"Wisconsin",7,"restaurant","Other"
2015,10,"Nebraska",22,"caterer","Other"
2015,9,"Wisconsin",46,"school","Campylobacter"
2015,10,"Texas",34,"restaurant","Norovirus"
2015,10,"Illinois",21,"caterer","Other"
2015,10,"Florida",4,"restaurant","Other"
2015,3,"Arizona",38,"caterer","Salmonella"
2015,10,"Minnesota",2,"other","Escherichia"
2015,10,"Minnesota",3,"private residence","Escherichia"
2015,11,"Wisconsin",11,"other","Norovirus"
2015,10,"Texas",48,"other","Salmonella"
2015,11,"Minnesota",3,"restaurant","Norovirus"
2015,8,"Ohio",9,"restaurant","Salmonella"
2015,9,"Nebraska",6,"restaurant","Escherichia"
2015,11,"Ohio",4,"restaurant","Other"
2015,11,"Tennessee",5,"restaurant","Norovirus"
2015,11,"Minnesota",15,"restaurant","Norovirus"
2015,10,"Florida",6,"caterer","Norovirus"
2015,10,"Florida",18,"private residence","Salmonella"
2015,7,"South Carolina",17,"caterer","Salmonella"
2015,7,"Nevada",3,"prison","Escherichia"
2015,11,"New York",40,"restaurant","Norovirus"
2015,11,"Ohio",14,"school","Salmonella"
2015,9,"Massachusetts",3,"private residence","Escherichia"
2015,11,"Ohio",3,"other","Norovirus"
2015,11,"Wisconsin",24,"other","Norovirus"
2015,10,"Utah",2,"restaurant","Salmonella"
2015,9,"Nevada",3,"caterer","Campylobacter"
2015,11,"Oregon",8,"restaurant","Norovirus"
2015,10,"Colorado",6,"restaurant","Other"
2015,11,"Ohio",5,"restaurant","Norovirus"
2015,10,"Ohio",2,"other","Salmonella"
2015,2,"Idaho",6,"restaurant","Salmonella"
2015,11,"Florida",29,"restaurant","Norovirus"
2015,10,"Michigan",2,"other","Escherichia"
2015,10,"Maryland",12,"restaurant","Norovirus"
2015,11,"Oregon",3,"restaurant","Norovirus"
2015,11,"Oregon",4,"restaurant","Other"
2015,12,"Ohio",8,"private residence","Other"
2015,12,"Minnesota",11,"restaurant","Norovirus"
2015,11,"Arizona",12,"caterer","Norovirus"
2015,10,"Nevada",25,"other","Escherichia"
2015,12,"Minnesota",6,"restaurant","Norovirus"
2015,11,"Hawaii",3,"restaurant","Norovirus"
2015,11,"Hawaii",5,"restaurant","Other"
2015,11,"Connecticut",3,"restaurant","Norovirus"
2015,11,"Connecticut",15,"restaurant","Norovirus"
2015,11,"Tennessee",13,"restaurant","Escherichia"
2015,11,"Florida",10,"restaurant","Norovirus"
2015,12,"Ohio",8,"caterer","Norovirus"
2015,12,"Florida",2,"other","Other"
2015,12,"Wisconsin",10,"caterer","Norovirus"
2015,12,"Minnesota",9,"restaurant","Norovirus"
2015,5,"Multistate",5,"restaurant","Salmonella"
2015,11,"Florida",20,"private residence","Salmonella"
2015,12,"Florida",5,"restaurant","Norovirus"
2015,6,"Multistate",15,"restaurant","Salmonella"
2015,12,"Iowa",4,"grocery","Salmonella"
2015,12,"Michigan",39,"caterer","Norovirus"
2015,12,"Michigan",9,"restaurant","Norovirus"
2015,12,"Minnesota",8,"restaurant","Norovirus"
2015,5,"Colorado",5,"restaurant","Other"
2015,12,"Arizona",4,"restaurant","Norovirus"
2015,10,"Florida",2,"restaurant","Salmonella"
2015,10,"Colorado",19,"private residence","Other"
2015,12,"Wisconsin",20,"caterer","Norovirus"
2015,12,"Wisconsin",29,"caterer","Other"
2015,12,"Wisconsin",4,"restaurant","Norovirus"
2015,12,"Wisconsin",16,"private residence","Norovirus"
2015,12,"Wisconsin",43,"other","Norovirus"
2015,8,"Colorado",2,"restaurant","Salmonella"
2015,9,"Colorado",20,"private residence","Other"
2015,12,"New York",12,"caterer","Norovirus"
2015,12,"Ohio",2,"restaurant","Other"
2015,10,"New Mexico",19,"restaurant","Norovirus"
2015,3,"Colorado",5,"restaurant","Norovirus"
2015,10,"Colorado",5,"caterer","Other"
2015,12,"Ohio",6,"restaurant","Norovirus"
2015,12,"Ohio",2,"restaurant","Other"
2015,12,"Maryland",45,"caterer","Norovirus"
2015,12,"Ohio",4,"restaurant","Norovirus"
2015,8,"Colorado",9,"restaurant","Salmonella"
2015,12,"Nevada",16,"private residence","Salmonella"
2015,12,"Ohio",3,"restaurant","Salmonella"
2015,11,"Ohio",3,"private residence","Salmonella"
2015,12,"New York",13,"grocery","Norovirus"
2015,12,"Connecticut",25,"caterer","Norovirus"
2015,12,"Michigan",10,"restaurant","Norovirus"
2015,12,"Wisconsin",5,"restaurant","Norovirus"
2015,12,"Virginia",9,"restaurant","Norovirus"
2015,12,"Minnesota",4,"restaurant","Norovirus"
2016,1,"Ohio",7,"restaurant","Norovirus"
2016,1,"Minnesota",6,"restaurant","Norovirus"
2015,12,"Colorado",7,"restaurant","Other"
2015,12,"Florida",5,"private residence","Other"
2015,12,"Iowa",7,"restaurant","Salmonella"
2015,9,"Colorado",3,"restaurant","Salmonella"
2016,1,"Ohio",9,"restaurant","Norovirus"
2015,12,"Colorado",15,"restaurant","Norovirus"
2015,1,"Colorado",3,"restaurant","Other"
2015,6,"Arizona",6,"restaurant","Salmonella"
2016,1,"Ohio",3,"restaurant","Norovirus"
2015,11,"Florida",5,"prison","Salmonella"
2016,1,"New York",30,"restaurant","Norovirus"
2015,12,"Hawaii",24,"restaurant","Salmonella"
2016,1,"Oregon",13,"caterer","Norovirus"
2015,7,"Maryland",9,"restaurant","Escherichia"
2015,11,"North Carolina",44,"private residence","Other"
2016,1,"Ohio",3,"restaurant","Norovirus"
2015,8,"California",19,"restaurant","Norovirus"
2015,7,"California",2,"restaurant","Norovirus"
2015,7,"California",3,"restaurant","Norovirus"
2015,6,"California",5,"restaurant","Norovirus"
2015,7,"California",10,"caterer","Norovirus"
2016,1,"Louisiana",9,"restaurant","Norovirus"
2016,1,"Ohio",2,"restaurant","Norovirus"
2015,12,"Kansas",3,"restaurant","Norovirus"
2014,7,"California",17,"restaurant","Norovirus"
2014,6,"California",3,"restaurant","Other"
2015,5,"California",21,"caterer","Norovirus"
2015,11,"Kansas",25,"restaurant","Norovirus"
2015,12,"Kansas",3,"restaurant","Norovirus"
2015,12,"Kansas",6,"restaurant","Norovirus"
2016,1,"Minnesota",2,"restaurant","Norovirus"
2016,1,"Oregon",11,"caterer","Norovirus"
2016,1,"Ohio",3,"restaurant","Norovirus"
2015,12,"Georgia",2,"restaurant","Norovirus"
2015,11,"Georgia",17,"grocery","Salmonella"
2015,6,"Colorado",6,"other","Escherichia"
2015,6,"Colorado",16,"caterer","Escherichia"
2015,6,"Washington",13,"private residence","Salmonella"
2016,1,"Connecticut",10,"restaurant","Norovirus"
2015,10,"Arkansas",14,"restaurant","Salmonella"
2015,8,"California",6,"private residence","Other"
2016,1,"Ohio",2,"restaurant","Salmonella"
2016,1,"Virginia",6,"restaurant","Norovirus"
2016,1,"Ohio",5,"restaurant","Norovirus"
2015,12,"Colorado",2,"restaurant","Other"
2015,12,"Connecticut",9,"restaurant","Salmonella"
2015,12,"Colorado",36,"private residence","Other"
2016,1,"Tennessee",6,"restaurant","Norovirus"
2015,12,"Colorado",11,"restaurant","Norovirus"
2016,1,"Ohio",4,"restaurant","Norovirus"
2015,6,"Washington",22,"restaurant","Salmonella"
2016,1,"Minnesota",4,"restaurant","Norovirus"
2015,11,"Georgia",7,"restaurant","Norovirus"
2015,8,"West Virginia",31,"private residence","Other"
2015,12,"Utah",3,"private residence","Salmonella"
2015,3,"Colorado",4,"private residence","Salmonella"
2016,1,"Florida",9,"restaurant","Other"
2016,1,"Washington",44,"caterer","Norovirus"
2015,3,"Washington",3,"restaurant","Norovirus"
2015,3,"Washington",11,"restaurant","Norovirus"
2015,2,"Washington",3,"restaurant","Other"
2015,2,"Washington",8,"caterer","Salmonella"
2015,5,"Washington",8,"restaurant","Norovirus"
2015,11,"Washington",10,"restaurant","Norovirus"
2016,2,"Michigan",10,"restaurant","Norovirus"
2015,12,"Michigan",23,"restaurant","Norovirus"
2016,2,"Ohio",5,"restaurant","Norovirus"
2016,2,"New York",7,"restaurant","Norovirus"
2015,6,"Washington",11,"caterer","Norovirus"
2015,9,"Washington",2,"restaurant","Salmonella"
2015,7,"Washington",5,"restaurant","Escherichia"
2015,3,"Idaho",28,"caterer","Salmonella"
2015,6,"Utah",6,"private residence","Salmonella"
2015,7,"Utah",2,"private residence","Other"
2015,11,"Colorado",18,"restaurant","Norovirus"
2015,11,"Utah",3,"caterer","Salmonella"
2015,7,"Washington",3,"restaurant","Salmonella"
2015,5,"Washington",37,"school","Norovirus"
2015,8,"Washington",13,"caterer","Escherichia"
2015,12,"Colorado",4,"restaurant","Campylobacter"
2016,2,"Florida",35,"restaurant","Norovirus"
2016,2,"Ohio",46,"caterer","Norovirus"
2015,2,"California",5,"restaurant","Norovirus"
2014,8,"California",10,"restaurant","Salmonella"
2015,12,"California",20,"caterer","Norovirus"
2015,7,"California",50,"restaurant","Norovirus"
2015,8,"California",26,"office","Norovirus"
2014,4,"California",5,"private residence","Salmonella"
2015,10,"California",6,"restaurant","Campylobacter"
2015,7,"California",2,"restaurant","Norovirus"
2014,4,"California",7,"caterer","Norovirus"
2016,2,"New York",14,"restaurant","Norovirus"
2015,3,"Washington",2,"restaurant","Campylobacter"
2015,6,"Washington",27,"private residence","Salmonella"
2015,11,"Washington",10,"private residence","Salmonella"
2016,2,"Ohio",20,"restaurant","Norovirus"
2016,2,"Oregon",22,"restaurant","Norovirus"
2015,6,"Multistate",42,"restaurant","Other"
2016,2,"Virginia",30,"restaurant","Other"
2016,2,"Tennessee",9,"private residence","Salmonella"
2016,1,"Tennessee",3,"restaurant","Salmonella"
2016,2,"Wisconsin",17,"restaurant","Norovirus"
2016,2,"Georgia",2,"restaurant","Norovirus"
2015,12,"Connecticut",3,"restaurant","Salmonella"
2016,2,"Minnesota",20,"restaurant","Norovirus"
2016,2,"Tennessee",13,"grocery","Norovirus"
2016,2,"Florida",6,"restaurant","Norovirus"
2015,8,"Washington",2,"grocery","Escherichia"
2015,5,"Washington",6,"private residence","Other"
2016,1,"Kansas",2,"restaurant","Campylobacter"
2016,2,"Ohio",8,"restaurant","Norovirus"
2016,1,"Kansas",16,"restaurant","Norovirus"
2016,1,"Kansas",10,"restaurant","Norovirus"
2016,2,"Kansas",2,"restaurant","Norovirus"
2015,12,"Ohio",2,"other","Campylobacter"
2016,1,"Multistate",11,"restaurant","Escherichia"
2015,10,"Multistate",19,"grocery","Escherichia"
2015,11,"Multistate",5,"restaurant","Escherichia"
2015,3,"Indiana",2,"restaurant","Norovirus"
2016,1,"Colorado",20,"restaurant","Norovirus"
2015,12,"South Carolina",8,"restaurant","Other"
2015,10,"Washington",8,"restaurant","Norovirus"
2016,2,"Wisconsin",24,"caterer","Norovirus"
2015,8,"Washington",22,"restaurant","Norovirus"
2016,2,"South Carolina",46,"other","Norovirus"
2015,10,"Arizona",3,"restaurant","Salmonella"
2015,8,"Washington DC",6,"office","Other"
2015,10,"Colorado",7,"restaurant","Norovirus"
2016,2,"Minnesota",9,"restaurant","Norovirus"
2016,2,"Virginia",6,"restaurant","Other"
2016,2,"Ohio",2,"restaurant","Norovirus"
2016,2,"Virginia",4,"restaurant","Norovirus"
2016,1,"Colorado",2,"restaurant","Norovirus"
2016,2,"Minnesota",18,"restaurant","Norovirus"
2015,9,"Pennsylvania",5,"restaurant","Salmonella"
2015,8,"California",4,"restaurant","Norovirus"
2015,11,"California",14,"caterer","Norovirus"
2014,6,"California",4,"private residence","Other"
2015,5,"California",5,"other","Campylobacter"
2015,10,"California",15,"other","Escherichia"
2015,5,"California",4,"restaurant","Salmonella"
2015,11,"California",19,"restaurant","Other"
2015,10,"California",3,"restaurant","Campylobacter"
2016,3,"South Carolina",3,"restaurant","Other"
2015,12,"California",5,"restaurant","Norovirus"
2015,2,"California",8,"other","Campylobacter"
2015,2,"California",21,"restaurant","Norovirus"
2016,3,"Ohio",4,"restaurant","Norovirus"
2016,3,"Michigan",11,"private residence","Norovirus"
2015,1,"Florida",2,"private residence","Other"
2015,3,"Florida",2,"private residence","Other"
2015,6,"Florida",2,"private residence","Other"
2015,8,"Florida",2,"private residence","Other"
2016,3,"Florida",2,"restaurant","Norovirus"
2016,2,"Florida",3,"restaurant","Norovirus"
2016,3,"Ohio",35,"other","Other"
2016,2,"Florida",3,"restaurant","Norovirus"
2016,2,"Florida",11,"restaurant","Norovirus"
2016,2,"Florida",5,"restaurant","Norovirus"
2014,9,"Vermont",4,"other","Campylobacter"
2016,3,"Ohio",3,"private residence","Norovirus"
2016,3,"Tennessee",31,"other","Norovirus"
2016,3,"Virginia",3,"restaurant","Other"
2016,1,"Colorado",6,"restaurant","Norovirus"
2015,12,"Washington",2,"school","Norovirus"
2016,3,"Virginia",14,"other","Escherichia"
2016,3,"Ohio",2,"other","Norovirus"
2016,1,"Colorado",25,"caterer","Norovirus"
2016,3,"Arkansas",16,"restaurant","Other"
2015,12,"Nebraska",13,"restaurant","Norovirus"
2015,8,"Colorado",7,"caterer","Norovirus"
2016,3,"Virginia",11,"restaurant","Norovirus"
2016,3,"Virginia",25,"private residence","Other"
2016,3,"New York",12,"restaurant","Norovirus"
2016,2,"Kansas",2,"restaurant","Norovirus"
2015,12,"Washington",2,"restaurant","Campylobacter"
2016,3,"New York",15,"restaurant","Norovirus"
2016,2,"North Carolina",30,"restaurant","Norovirus"
2016,3,"Ohio",8,"restaurant","Norovirus"
2016,3,"Tennessee",25,"other","Norovirus"
2015,8,"Maryland",2,"private residence","Other"
2016,3,"Minnesota",11,"restaurant","Norovirus"
2016,3,"Arizona",10,"restaurant","Norovirus"
2016,3,"Wisconsin",20,"caterer","Norovirus"
2016,2,"Texas",10,"restaurant","Norovirus"
2016,3,"Florida",2,"other","Other"
2016,3,"Florida",47,"other","Norovirus"
2015,3,"California",3,"restaurant","Campylobacter"
2015,12,"California",5,"restaurant","Norovirus"
2016,2,"California",4,"restaurant","Norovirus"
2015,8,"California",5,"restaurant","Norovirus"
2015,7,"California",8,"restaurant","Norovirus"
2015,12,"California",16,"caterer","Norovirus"
2015,11,"California",24,"private residence","Norovirus"
2015,12,"Illinois",6,"restaurant","Norovirus"
2016,1,"Illinois",32,"restaurant","Norovirus"
2016,1,"Illinois",23,"restaurant","Norovirus"
2016,2,"Illinois",5,"restaurant","Campylobacter"
2016,2,"Illinois",8,"other","Norovirus"
2016,3,"Illinois",4,"restaurant","Norovirus"
2016,3,"New York",17,"restaurant","Norovirus"
2016,3,"New York",7,"restaurant","Norovirus"
2016,3,"New York",38,"restaurant","Other"
2016,3,"Ohio",2,"restaurant","Norovirus"
2016,3,"Tennessee",12,"other","Other"
2016,2,"Georgia",5,"restaurant","Norovirus"
2015,12,"North Dakota",42,"caterer","Norovirus"
2015,8,"North Dakota",31,"caterer","Norovirus"
2016,3,"Oregon",9,"restaurant","Norovirus"
